koi_kepmag,disposition,pl_radj,koi_impact,pl_trandur,depth,pl_orbper,pl_eqt,st_teff,st_logg,st_rad,pl_insol,st_dist,discoverymethod,st_mass,st_dens,sy_kmag,release_date
13.085,0,0.1623695244892497,0.083,0.9015,5.4e-05,0.523493764,3565.0,6122.0,3.791,2.455,38110.61,,,,,,
15.773,0,0.26585779284503525,0.1024,4.153,0.001491,514.14221,198.0,5524.0,4.579,0.78,0.36,,,,,,
15.706,1,0.36577750022303507,0.819,1.545,0.001647,47.0628978,483.0,5838.0,4.529,0.897,12.9,,,,,,
12.688,0,2.6121866357391386,0.734,4.68919,0.0535161,26.737139497,655.0,5794.0,4.317,1.155,43.59,,,,,,
15.503,0,0.2712106343117138,0.1879,2.562,0.00092,310.61299,279.0,6063.0,4.47,1.001,1.43,,,,,,
11.372,0,0.6334195735569631,0.0046,3.875,0.000382,461.1417,410.0,5071.0,3.222,3.698,6.7,,,,,,
13.114,0,0.21679007940048178,0.2,1.0092,0.00038480000000000003,0.987069622,2232.0,6602.0,4.354,1.223,5878.09,,,,,,
14.576,0,0.12400749397805334,0.0651,12.11,0.000337,329.71491,232.0,5576.0,4.56,0.758,0.68,,,,,,
14.855,1,0.14006601837808905,0.54,7.939,0.0003723,100.345648,325.0,5180.0,4.548,0.8,2.62,,,,,,
12.709,1,0.1347131769114105,0.8164,3.569,0.0001108,111.187116,440.0,5806.0,4.168,1.281,8.86,,,,,,
14.462,0,3.239361227584977,1.222,5.743,0.0008037999999999999,1.23708565,2174.0,6556.0,4.243,1.324,5293.07,,,,,,
12.519,0,1.2507806227138907,0.1282,8.73,0.0005226,498.24938,441.0,4949.0,3.136,6.334,8.95,,,,,,
9.616,0,2.8191631724507094,1.184,15.574,0.0002922,1.573020098,2113.0,6770.0,4.232,1.449,4693.57,,,,,,
15.197,1,0.10705682933357123,0.069,19.49,0.00014759999999999998,27.765596,605.0,5897.0,4.476,0.999,31.66,,,,,,
12.224,0,1.6406459095369794,0.108,1.7237,0.00045660000000000004,1.534679933,3570.0,4965.0,2.863,8.834,38505.56,,,,,,
10.877,0,0.40057096975644574,0.6496,10.53,0.000654,71.59889,645.0,6637.0,4.014,1.662,40.96,,,,,,
15.343,1,0.2471228477116603,0.0213,23.5,0.0006995,367.6758,271.0,6140.0,4.455,1.048,1.27,,,,,,
13.682,1,0.7502899455794452,0.2007,18.594,0.0008213,354.21154,363.0,4842.0,3.562,3.035,4.12,,,,,,
14.892,1,0.22214292086716034,0.26,11.784,0.0003942,171.028691,376.0,6123.0,4.332,1.252,4.72,,,,,,
13.62,1,0.2471228477116603,0.0703,12.169,0.000249,624.90338,320.0,7089.0,4.148,1.729,2.48,,,,,,
15.573,1,0.10527254884467838,0.1577,2.076,0.000368,25.5338535,410.0,4445.0,4.63,0.635,6.66,,,,,,
15.278,1,0.24533856722276742,0.2222,5.117,0.000822,339.18998,253.0,5544.0,4.402,0.966,0.96,,,,,,
13.528,0,,,3.01,,77.66967809,,,,,,,,,,,
11.287,0,7.136229815326969,0.444,6.52033,0.449091,2.976012511,1476.0,6572.0,4.408,1.08,1119.89,,,,,,
15.466,1,0.20697653671157104,0.0074,3.428,0.000886,349.73652,216.0,5310.0,4.582,0.796,0.52,,,,,,
14.194,0,32.12418592202694,0.496,4.88602,0.40255,1.606003121,3359.0,5297.0,2.909,5.059,30041.73,,,,,,
13.213,0,1.3194754215362654,0.754,3.861,0.000253,61.438007,1020.0,5080.0,2.967,8.527,255.93,,,,,,
13.026,1,0.14631100008921402,0.0998,11.35,0.000118,436.18813,331.0,6499.0,4.084,1.497,2.84,,,,,,
15.109,0,0.18110446962262466,0.2482,1.948,0.00056,147.863607,305.0,5485.0,4.556,0.867,2.05,,,,,,
15.58,0,,,5.32,,586.91711807,,,,,,,,,,,
15.531,1,0.1454188598447676,0.775,4.706,0.00021590000000000002,21.1579573,682.0,6063.0,4.476,1.012,51.22,,,,,,
12.091,0,0.06780265857792846,0.5474,1.597,4.02e-05,19.545185,790.0,6273.0,4.311,1.16,92.09,,,,,,
14.088,0,0.1686145062003747,0.121,3.517,0.0003511,215.044269,306.0,5651.0,4.374,1.02,2.07,,,,,,
13.743,1,1.4880899277366402,0.5518,2.6,0.0005327,169.330666,698.0,5106.0,3.006,7.052,56.11,,,,,,
14.009,0,0.27299491480060667,0.98,2.5167,0.0003564,1.174683069,1901.0,5974.0,4.332,1.143,3076.92,,,,,,
15.252,0,0.13025247568917833,0.03,2.997,0.00021569999999999998,33.2948005,600.0,6217.0,4.472,0.989,30.67,,,,,,
13.931,1,0.3943259880453207,0.2745,13.76,0.001637,249.35154,289.0,5780.0,4.438,1.0,1.65,,,,,,
14.058,1,0.1686145062003747,0.2626,14.736,0.0003755,371.56492,259.0,5735.0,4.351,0.972,1.06,,,,,,
15.347,1,0.09189044517798198,0.6074,16.04,0.000758,546.53309,94.0,3434.0,4.892,0.36,0.02,,,,,,
14.425,1,0.18378089035596396,0.4524,22.93,0.0003028,364.63189,298.0,6446.0,4.381,1.155,1.86,,,,,,
13.381,1,0.3943259880453207,0.154,4.998,0.0003333,330.738115,375.0,5458.0,3.755,2.453,4.7,,,,,,
15.819,1,0.18110446962262466,0.2209,4.912,0.0004723,78.876125,427.0,6046.0,4.509,0.927,7.86,,,,,,
13.71,0,0.1623695244892497,0.2293,12.13,0.0002878,476.39752,261.0,6300.0,4.401,1.064,1.09,,,,,,
15.267,0,0.21857435988937463,0.6598,4.747,0.001488,231.364508,202.0,4691.0,4.673,0.604,0.4,,,,,,
12.598,0,0.17307520742260685,0.0246,1.905,0.000163,106.779168,555.0,7158.0,4.21,1.494,22.43,,,,,,
14.795,1,0.1320367561780712,0.062,10.9,0.00041739999999999995,444.04257,211.0,5776.0,4.622,0.726,0.47,,,,,,
14.94,0,0.09189044517798198,0.035,3.549,0.000731,12.5748872,349.0,3552.0,4.867,0.387,3.49,,,,,,
13.881,0,0.21232937817824962,0.3737,4.566,0.0005182,484.172005,235.0,5858.0,4.456,1.04,0.72,,,,,,
15.058,0,0.2212507806227139,0.6035,7.07,0.001078,277.77499,216.0,4949.0,4.561,0.73,0.52,,,,,,
12.602,0,0.1721830671781604,0.4298,14.94,0.00022909999999999999,561.08191,255.0,6014.0,4.264,1.258,1.0,,,,,,
15.27,1,0.18645731108930322,0.055,4.66,0.000531,211.330867,300.0,5941.0,4.519,0.911,1.92,,,,,,
14.091,0,0.15077170131144615,0.505,24.74,7.05e-05,28.615014,783.0,5562.0,3.925,1.987,88.66,,,,,,
11.653,1,0.7279864394682845,0.743,2.188,0.00029239999999999995,105.5904748,670.0,4869.0,3.193,4.383,47.59,,,,,,
13.871,0,3.453474886252119,1.231,13.3898,0.0013817999999999999,3.017155419,1486.0,5893.0,4.175,1.302,1155.07,,,,,,
10.866,0,,,83.31,,94.818136,,,,,112.85,,,,,,
15.101,0,0.14631100008921402,0.1764,3.039,0.000248,52.6727624,521.0,6184.0,4.448,1.038,17.45,,,,,,
12.157,0,0.06334195735569631,0.5544,1.22,5.99e-05,34.4886903,524.0,5629.0,4.487,0.886,17.87,,,,,,
15.768,0,6.300294406280668,0.488,7.29719,0.409714,2.6228301,1403.0,6233.0,4.472,0.988,917.98,,,,,,
12.552,0,2.6737443126059417,0.1522,1.938,0.000643,222.068928,782.0,5221.0,2.766,12.042,88.22,,,,,,
14.784,0,2.721919885806049,1.26,2.4385,0.002067,0.56493398,2206.0,5808.0,4.402,0.898,5609.14,,,,,,
13.671,0,645.3626550093675,67.193,18.0,0.006847,246.12174,291.0,5780.0,4.438,1.0,1.68,,,,,,
12.885,0,0.13738959764474976,0.7004,10.08,0.0001943,159.05846,376.0,6365.0,4.411,1.033,4.73,,,,,,
13.093,1,0.18378089035596396,0.027,14.548,0.0003465,550.86514,238.0,5912.0,4.367,1.115,0.76,,,,,,
15.326,1,0.16415380497814258,0.1094,10.775,0.000603,380.39474,224.0,5772.0,4.608,0.745,0.6,,,,,,
11.0,0,0.45142296368989204,0.9597,6.385,0.002084,419.21314,243.0,5780.0,4.438,1.0,0.83,,,,,,
15.458,0,0.1757516281559461,0.0886,14.49,0.0006,350.98474,228.0,5473.0,4.537,0.816,0.63,,,,,,
11.454,0,1.0107948969578018,0.1765,3.748,0.00031539999999999997,298.4688,554.0,5189.0,3.12,6.491,22.32,,,,,,
15.133,1,0.1293603354447319,0.588,2.896,0.0003233,12.5747207,693.0,5654.0,4.59,0.774,54.46,,,,,,
12.654,0,,,1.39,,43.22793081,,,,,,,,,,,
12.143,0,0.06869479882237488,0.2535,18.01,8.98e-05,528.10984,201.0,5618.0,4.566,0.811,0.39,,,,,,
15.008,0,,,1.87,,63.12379762,,,,,,,,,,,
13.044,0,,,11.46,,358.54455552,,,,,,,,,,,
15.493,0,0.19716299402266035,0.332,20.67,0.00042189999999999996,119.669671,413.0,6382.0,4.432,1.059,6.88,,,,,,
14.415,0,0.11330181104469624,0.5712,16.07,0.0002832,598.31791,173.0,5216.0,4.613,0.735,0.21,,,,,,
15.986,1,0.17396734766705327,0.038,3.663,0.0006184,33.3726538,491.0,5504.0,4.583,0.796,13.7,,,,,,
14.628,0,,,1.55,,18.40783671,,,,,,,,,,,
12.644,1,1.7869569096261935,0.9527,4.854,0.0003903,143.163697,741.0,5145.0,3.05,7.653,71.41,,,,,,
15.433,0,0.18734945133374967,0.3157,12.72,0.0006746,250.4858,246.0,5377.0,4.581,0.814,0.86,,,,,,
12.616,0,0.1819966098670711,0.666,32.21,0.0001662,401.38712,303.0,5858.0,4.12,1.498,1.98,,,,,,
16.609,0,0.25336782942278524,0.5998,4.057,0.001713,49.312677,342.0,4541.0,4.608,0.666,3.22,,,,,,
14.242,0,0.09367472566687483,0.2515,11.43,0.0001606,288.94276,265.0,5786.0,4.463,0.827,1.16,,,,,,
15.233,0,3.314301008118476,1.006,8.3881,0.0153505,273.6857427,367.0,6033.0,4.071,1.65,4.27,,,,,,
13.855,0,0.10616468908912481,0.1158,1.689,0.0001194,28.1117095,599.0,5780.0,4.438,1.0,30.39,,,,,,
12.366,0,10.361316799000804,1.049,4.0678,0.080258,17.745456135,1106.0,6337.0,3.826,2.216,353.47,,,,,,
13.911,0,0.23195646355607102,0.3142,8.025,0.0005179,603.3102,250.0,6446.0,4.391,1.125,0.92,,,,,,
13.028,1,0.27299491480060667,0.028,2.8305,0.0018326,7.20281185,794.0,5388.0,4.56,0.717,93.79,,,,,,
15.846,0,0.14720314033366044,0.5298,2.092,0.000463,36.4772788,427.0,4910.0,4.545,0.755,7.89,,,,,,
14.81,1,0.2872691587117495,0.3315,14.69,0.000782,282.0309,315.0,6343.0,4.411,1.137,2.32,,,,,,
15.142,1,0.12043893300026766,0.1755,22.35,0.00027239999999999995,179.25465,301.0,5692.0,4.496,0.82,1.94,,,,,,
15.478,1,0.1784280488892854,0.109,6.854,0.0003825,65.752109,458.0,5816.0,4.432,1.03,10.36,,,,,,
15.368,0,,,3.2,,249.61377295,,,,,,,,,,,
14.647,1,0.17129092693371398,0.0853,1.89,0.0003101,59.9655175,481.0,5729.0,4.372,1.105,12.67,,,,,,
12.796,0,0.12400749397805334,0.0814,5.351,0.0001393,399.49671,286.0,6224.0,4.321,1.177,1.59,,,,,,
13.446,1,1.3551610313141227,0.3936,4.284,0.0005556000000000001,112.951287,783.0,5215.0,3.073,6.428,88.86,,,,,,
14.505,1,0.1784280488892854,0.5904,6.012,0.0003591,103.363691,385.0,5762.0,4.461,1.022,5.19,,,,,,
12.289,0,0.12489963422249978,0.005,4.742,0.0002041,251.958533,291.0,5870.0,4.449,0.985,1.69,,,,,,
15.772,1,1.0411276652689803,1.045,3.779,0.001762,276.879492,260.0,5324.0,4.396,0.966,1.08,,,,,,
13.443,0,1.3703274154697118,0.2117,3.759,0.0005133,389.169027,519.0,5075.0,3.031,6.918,17.15,,,,,,
13.637,1,1.2249085556249444,0.8391,10.777,0.0004816,418.04355,463.0,5110.0,3.184,5.469,10.83,,,,,,
15.115,0,3.926309215808725,1.172,4.13997,0.0407891,18.78970984,752.0,6477.0,4.439,0.884,75.6,,,,,,
13.806,0,2.931572843250959,1.209,2.24,0.000301,0.915782856,2307.0,6318.0,4.256,1.333,6663.73,,,,,,
11.598,0,11.100008921402445,0.514,1.069,6.82e-05,0.66882716,13184.0,3711.0,0.652,150.091,7165673.12,,,,,,
15.612,1,0.16950664644482114,0.0166,11.86,0.0006697999999999999,370.05918,206.0,5228.0,4.592,0.751,0.43,,,,,,
15.223,0,1.558569007047908,0.984,3.6768,0.005447,43.5428781,688.0,6669.0,4.224,1.427,53.04,,,,,,
14.518,1,0.11151753055580338,0.046,4.873,0.000149,19.4534296,744.0,6372.0,4.453,1.015,72.59,,,,,,
13.945,0,0.046391292711214206,0.52,8.552,3.78e-05,3.72273683,1104.0,5898.0,4.567,0.819,350.89,,,,,,
14.541,0,0.041038451244535645,0.896,10.57,6.52e-05,3.7229369,591.0,3724.0,4.767,0.48,28.81,,,,,,
13.73,0,0.057989115889017756,0.348,2.166,3.97e-05,1.80455062,1577.0,6006.0,4.41,1.019,1457.85,,,,,,
15.05,0,0.09099830493353556,0.5396,2.447,0.00022140000000000001,10.1955065,661.0,5182.0,4.601,0.666,45.18,,,,,,
10.926,1,0.10705682933357123,0.2313,7.037,6.48e-05,232.916142,361.0,5807.0,4.108,1.496,4.02,,,,,,
13.164,0,0.07226335980016059,0.676,14.807,3.43e-05,3.66115536,1466.0,6356.0,4.241,1.308,1093.71,,,,,,
13.725,1,0.12757605495583907,0.378,7.788,0.0004719,267.282521,207.0,4926.0,4.653,0.662,0.44,,,,,,
15.549,1,0.11687037202248195,0.471,3.408,0.0003463,16.9348104,508.0,4650.0,4.589,0.706,15.77,,,,,,
15.253,1,6.476046034436614,1.692,6.262,0.00047180000000000003,44.7055876,509.0,5942.0,4.506,0.938,15.83,,,,,,
14.803,1,0.16772236595592827,0.876,3.543,0.00034439999999999997,57.3888262,406.0,5242.0,4.512,0.856,6.41,,,,,,
12.5,1,,,2.15,,126.51457638,,,,,,,,,,,
13.698,1,0.1623695244892497,0.607,5.796,8.6e-05,14.5168151,1030.0,5934.0,3.945,1.885,265.78,,,,,,
15.166,0,,,13.02,,225.43420422,,,,,,,,,,,
15.155,1,0.15701668302257116,0.3719,3.866,0.000671,359.98653,200.0,5171.0,4.626,0.677,0.38,,,,,,
13.328,0,0.05174413417789276,0.106,1.63,5.7600000000000004e-05,1.540399732,1312.0,5160.0,4.518,0.784,700.19,,,,,,
13.561,0,2.9030243554286734,0.136,1.8325,0.0004857,1.540389045,4379.0,4964.0,2.562,15.155,86889.72,,,,,,
14.844,0,0.19359443304487464,0.343,1.75,0.0005262,1.540393027,1502.0,5466.0,4.396,0.946,1200.85,,,,,,
12.807,0,0.1819966098670711,0.491,2.1961,9.059999999999999e-05,0.888045184,2870.0,6316.0,3.908,2.087,15984.12,,,,,,
12.776,0,5.207422606833794,0.855,12.9395,0.009304399999999999,43.9311596,902.0,4888.0,3.257,5.132,156.74,,,,,,
14.205,0,0.09278258542242841,0.4064,8.36,0.000307,494.62409,145.0,4302.0,4.647,0.604,0.11,,,,,,
13.815,1,0.6182531894013739,0.0078,2.641,0.00047010000000000004,573.23826,338.0,5172.0,3.534,3.264,3.09,,,,,,
15.578,1,0.1784280488892854,0.158,3.325,0.000732,314.765374,217.0,5228.0,4.6,0.755,0.53,,,,,,
12.372,0,,,2.09,,110.75214125,,,,,,,,,,,
13.476,0,,,2.97,,121.1825045,,,,,,,,,,,
14.08,0,3.104648050673566,0.828,4.65559,0.078104,78.60436061,438.0,5938.0,4.427,0.985,8.68,,,,,,
11.733,0,0.23284860380051745,0.0219,2.36,0.0002482,294.202469,401.0,6897.0,4.121,1.635,6.09,,,,,,
14.514,0,0.15790882326701758,0.3168,15.474,0.0003266,588.10504,231.0,6214.0,4.457,0.965,0.67,,,,,,
15.232,0,0.14987956106699973,0.6637,2.656,0.0004352,116.170346,320.0,5510.0,4.594,0.762,2.49,,,,,,
15.494,0,0.20430011597823178,0.6613,5.918,0.000809,452.30053,199.0,5396.0,4.599,0.766,0.37,,,,,,
13.804,0,0.10884110982246409,0.0044,2.306,0.00015659999999999998,39.5931053,546.0,6046.0,4.486,0.972,21.06,,,,,,
13.357,0,0.12400749397805334,0.568,2.892,4.97e-05,1.55935718,2389.0,6475.0,3.921,1.9,7676.02,,,,,,
15.08,0,0.15612454277812474,0.0726,1.708,0.00035569999999999997,100.629443,412.0,6351.0,4.513,0.921,6.84,,,,,,
12.356,1,2.906592916406459,0.546,9.62,0.0007452,438.98396,599.0,5053.0,2.77,11.706,30.43,,,,,,
13.831,0,0.24979926844499956,0.3259,2.701,0.0002833,273.169948,362.0,5880.0,4.035,1.65,4.08,,,,,,
15.77,1,0.18556517084485682,0.927,4.163,0.00035580000000000003,14.5123622,636.0,5094.0,4.469,0.87,38.6,,,,,,
7.899,0,3.9932197341422073,1.208,5.968,0.0030973000000000003,1.434200327,2410.0,6911.0,4.038,1.501,7985.65,,,,,,
7.899,0,6.882861985904185,1.11,3.9071,0.060715,8.653098686,1324.0,6911.0,4.038,1.501,725.95,,,,,,
10.691,0,5.625836381479169,1.1,23.88,0.06216,2.302365255,1568.0,5948.0,4.269,1.229,1429.81,,,,,,
13.022,0,0.11597823177803551,0.144,0.8463,2.93e-05,0.575445783,3478.0,6215.0,3.802,2.396,34528.16,,,,,,
12.391,0,6.4046748148809,0.981,34.146,0.0052112,214.715417,602.0,5022.0,3.06,5.826,31.0,,,,,,
14.802,0,1.8565438486930146,1.173,7.96,0.0005482000000000001,23.0295222,645.0,5877.0,4.445,0.959,40.87,,,,,,
14.96,0,2.4177000624498173,1.28,14.04,0.003658,359.04147,181.0,4596.0,4.59,0.696,0.25,,,,,,
13.901,0,4.662324917477028,0.549,3.45121,0.367102,0.52363021,1940.0,5407.0,4.535,0.745,3324.98,,,,,,
10.061,0,0.09635114640021412,0.738,1.99,8.1e-06,0.523632451,5313.0,8277.0,3.693,3.518,188657.97,,,,,,
13.465,0,0.16058524400035687,0.226,5.077,0.0003727,492.25299,224.0,5755.0,4.478,0.936,0.59,,,,,,
15.184,0,4.334909447765189,1.341,3.4075,0.006824,293.5056071,265.0,5455.0,4.381,1.006,1.16,,,,,,
13.357,0,0.13917387813364263,0.4398,12.945,8.08e-05,25.95247,946.0,7351.0,4.17,1.679,189.06,,,,,,
13.864,0,0.07672406102239272,0.512,2.246,7.35e-05,4.34573349,1151.0,5967.0,4.43,0.976,415.52,,,,,,
15.212,1,0.26853421357837454,0.0483,3.161,0.000991,288.07937,269.0,5825.0,4.504,0.965,1.25,,,,,,
13.999,0,,,3.2,,484.58335927,,,,,,,,,,,
12.369,0,0.19627085377821396,0.0503,5.343,0.00037810000000000003,288.285213,312.0,6171.0,4.337,1.127,2.25,,,,,,
15.805,1,0.2970827014006602,0.0543,4.193,0.001779,198.895864,264.0,5184.0,4.502,0.808,1.14,,,,,,
15.986,0,,,1.77,,19.93826636,,,,,,,,,,,
14.427,0,0.16593808546703542,0.4169,7.42,0.0003356,491.08027,241.0,5931.0,4.396,0.997,0.79,,,,,,
11.494,0,129.1042911945758,9.666,4.43333,0.0283254,3.350209754,1656.0,6657.0,4.181,1.501,1777.46,,,,,,
12.275,0,0.6236060308680526,0.8176,3.603,0.0003937,628.592314,323.0,5058.0,3.497,3.117,2.57,,,,,,
11.985,0,0.11687037202248195,0.0666,16.91,0.00010290000000000001,471.37787,267.0,5831.0,4.236,1.305,1.2,,,,,,
12.358,1,,,2.31,,52.69092296,,,,,,,,,,,
15.973,0,0.12489963422249978,0.1812,6.76,0.000829,425.22927,125.0,3803.0,4.755,0.492,0.06,,,,,,
15.294,1,,,1.8,,37.71508287,,,,,,,,,,,
14.326,1,0.2613970916228031,0.073,5.366,0.0001295,5.1779065,1636.0,5921.0,3.766,2.589,1692.64,,,,,,
15.322,1,0.1784280488892854,0.1936,13.05,0.0004752,474.22897,225.0,5818.0,4.523,0.925,0.6,,,,,,
15.392,1,0.256936390400571,0.0156,8.854,0.000992,371.50631,242.0,5696.0,4.491,0.924,0.8,,,,,,
13.532,0,,,5.96,,606.91488768,,,,,,,,,,,
15.196,0,0.07404764028905343,0.778,11.137,0.0001068,5.24331899,875.0,5430.0,4.613,0.735,138.45,,,,,,
14.904,1,0.17664376840039256,0.161,5.892,0.0003678,47.0320478,492.0,5370.0,4.337,1.055,13.83,,,,,,
15.295,0,2.640735123561424,1.276,3.6641,0.0020041,10.31453308,885.0,6335.0,4.455,0.837,144.83,,,,,,
15.598,0,0.1748594879114997,0.113,2.131,0.0005,15.52861675,685.0,5750.0,4.538,0.882,51.98,,,,,,
15.929,0,4.927290570077616,0.431,5.25334,0.456778,53.501860974,409.0,5436.0,4.587,0.748,6.63,,,,,,
15.507,0,5.836381479168526,0.528,5.46939,0.376651,10.692230094,836.0,6022.0,4.49,0.941,115.48,,,,,,
13.261,0,0.07315550004460701,0.54,1.498,5.1e-05,1.60375114,1688.0,5818.0,4.292,1.116,1918.63,,,,,,
15.281,0,0.10527254884467838,0.077,3.297,0.0002877,15.7397651,536.0,4733.0,4.569,0.723,19.54,,,,,,
12.501,1,,,2.2,,117.26808432,,,,,,,,,,,
13.559,0,6.517976625925596,0.978,9.029,0.1149,73.3377984,601.0,7276.0,4.318,1.321,30.85,,,,,,
10.826,0,0.27567133553394596,0.5987,5.069,0.0001963,282.159571,443.0,6677.0,3.92,2.108,9.13,,,,,,
14.035,0,5.182442679989295,0.723,8.3582,0.127965,6.58729511,1152.0,5619.0,4.07,1.406,416.15,,,,,,
13.469,0,0.23552502453385674,0.8765,17.722,0.0004187,459.23193,265.0,6067.0,4.307,1.116,1.17,,,,,,
13.172,1,0.5486662503345526,0.3683,5.561,0.000123,62.312419,838.0,4999.0,3.243,5.615,116.69,,,,,,
15.742,0,0.09278258542242841,0.655,12.17,0.0003545,25.9493253,409.0,4835.0,4.758,0.526,6.62,,,,,,
12.045,0,0.09635114640021412,0.3531,12.8,7.43e-05,212.76701,354.0,6098.0,4.286,1.245,3.71,,,,,,
13.262,0,0.1284681952002855,0.1616,17.72,0.00019319999999999998,386.62189,267.0,6085.0,4.412,1.033,1.21,,,,,,
15.359,0,3.0876973860290837,0.178,48.182,0.000512,84.644104,1254.0,5229.0,2.486,15.517,584.49,,,,,,
15.843,0,0.26050495137835666,0.0868,8.618,0.00121,575.95408,194.0,5398.0,4.508,0.854,0.33,,,,,,
15.218,1,0.20697653671157104,0.2981,3.965,0.001209,426.942225,187.0,5126.0,4.623,0.669,0.29,,,,,,
15.844,0,0.2248193416004996,0.4594,1.951,0.001043,117.844963,308.0,5317.0,4.595,0.769,2.13,,,,,,
15.726,1,0.15344812204478545,0.341,16.03,0.000501,83.499618,343.0,5141.0,4.526,0.773,3.29,,,,,,
14.969,1,0.12757605495583907,0.1665,5.019,0.000539,91.507044,302.0,5040.0,4.635,0.626,1.97,,,,,,
15.545,1,0.18021232937817827,0.2033,5.179,0.00096,188.664098,232.0,4788.0,4.599,0.672,0.68,,,,,,
13.825,1,0.11776251226692837,0.2749,2.588,0.0001746,75.636309,447.0,6072.0,4.467,0.994,9.45,,,,,,
14.346,0,0.11419395128914266,0.089,2.395,0.0002294,24.614775,574.0,5654.0,4.536,0.849,25.69,,,,,,
10.811,0,8.581497011330182,0.831,5.79293,0.185129,1.21374744,2441.0,6791.0,4.137,1.619,8380.25,,,,,,
15.502,1,0.1953787135337675,0.0198,12.53,0.0006768,492.23808,209.0,5609.0,4.546,0.854,0.45,,,,,,
13.183,1,0.4103845124453564,0.648,3.53,0.0003008,198.6004,458.0,5357.0,3.641,2.522,10.45,,,,,,
14.866,0,0.18645731108930322,0.1243,3.874,0.0005352,372.30881,249.0,5966.0,4.519,0.904,0.91,,,,,,
12.055,0,0.2613970916228031,0.0033,3.399,0.000241,454.244158,356.0,6446.0,3.935,1.874,3.8,,,,,,
13.725,0,0.12222321348916051,0.5181,1.923,0.00019569999999999999,112.48226,386.0,6089.0,4.495,0.95,5.23,,,,,,
15.52,0,,,2.38,,218.56734012,,,,,,,,,,,
13.119,0,0.09724328664466055,0.35,1.813,0.00015419999999999998,229.948531,301.0,6225.0,4.537,0.861,1.93,,,,,,
15.016,0,,,3.64,,403.5637828,,,,,,,,,,,
14.777,0,4.507984655187796,1.281,2.6311,0.0033647,2.41172358,1706.0,6363.0,4.22,1.332,1997.33,,,,,,
14.844,0,,,2.35,,92.9314146,,,,,,,,,,,
14.125,0,,,2.63,,103.22293786,,,,,,,,,,,
11.331,1,0.07315550004460701,0.1103,3.938,1.91e-05,5.71966537,1479.0,6356.0,3.985,1.865,1131.75,,,,,,
14.174,0,6.446605406369882,0.823,10.0389,0.250913,209.06299275,329.0,6130.0,4.42,1.024,2.77,,,,,,
15.169,1,0.18021232937817827,0.1779,3.172,0.00048,201.621794,309.0,5919.0,4.483,0.923,2.14,,,,,,
11.701,0,2.637166562583638,1.04,4.65625,0.0244184,70.335879746,455.0,6081.0,4.478,0.966,10.1,,,,,,
12.913,0,0.19627085377821396,0.1609,4.35,0.000245,591.37382,289.0,6609.0,4.183,1.391,1.65,,,,,,
15.669,0,0.22660362208939247,0.3058,4.245,0.00136,559.28332,150.0,4386.0,4.586,0.709,0.12,,,,,,
13.434,1,0.538852707645642,0.6305,5.088,0.00013130000000000002,24.6777128,1176.0,4995.0,3.118,5.058,451.88,,,,,,
13.43,1,,,19.03,,113.05980069,,,,,,,,,,,
14.254,0,0.12668391471139262,0.6066,3.17,0.0001651,136.355967,380.0,6077.0,4.408,1.058,4.93,,,,,,
13.823,1,0.29262200017842804,0.954,6.89,0.001096,54.6957124,405.0,5299.0,4.535,0.757,6.34,,,,,,
13.103,0,0.4175216344009278,0.4579,3.89,0.00018140000000000002,532.9307,498.0,7872.0,3.698,3.373,14.53,,,,,,
12.687,1,,,2.82,,169.84787744,,,,,,,,,,,
14.403,1,0.1784280488892854,0.3145,3.709,0.0003711,284.699924,293.0,6054.0,4.425,1.028,1.74,,,,,,
13.318,0,3.5489338924078866,0.2266,2.904,0.000878,171.69799,878.0,5033.0,2.645,13.679,140.73,,,,,,
13.037,0,0.4193059148898207,0.2991,7.937,0.000363,444.89411,386.0,6195.0,3.753,2.439,5.25,,,,,,
13.66,1,0.8948166651797662,0.3779,5.298,0.0004725,402.20969,452.0,4961.0,3.131,4.649,9.86,,,,,,
13.868,0,0.8537782139352307,0.049,12.91,0.001659,229.86928,466.0,6065.0,3.763,2.344,11.15,,,,,,
15.525,0,2.296368989205103,1.225,25.93,0.0006112,5.14108479,1038.0,5893.0,4.505,0.941,274.55,,,,,,
12.752,0,,,2.21,,179.27230765,,,,,,,,,,,
11.367,1,0.5968418235346598,0.3282,3.671,0.00034669999999999997,584.55603,354.0,5208.0,3.458,3.62,3.73,,,,,,
12.488,0,,,2.37,,200.83849979,,,,,,,,,,,
14.255,0,0.13382103666696404,0.2029,3.471,0.0001873,40.1043796,591.0,6174.0,4.374,1.089,28.85,,,,,,
14.942,1,,,13.66,,70.31252504,,,,,,,,,,,
14.482,0,5.03613167990008,1.046,5.68713,0.0870573,30.114681501,639.0,6273.0,4.442,1.044,39.44,,,,,,
14.333,1,0.10616468908912481,0.3519,9.205,0.0001409,69.775633,480.0,6224.0,4.413,0.983,12.52,,,,,,
13.048,1,0.13738959764474976,0.0062,1.633,0.000117,58.5029431,611.0,6525.0,4.215,1.412,33.01,,,,,,
14.03,1,0.28905343920064236,0.1124,3.313,0.0004637,415.748785,283.0,5324.0,4.027,1.534,1.51,,,,,,
14.824,0,5.032563118922295,1.267,4.2546,0.009471700000000001,36.1826854,635.0,5696.0,4.151,1.321,38.4,,,,,,
